IVV,20200401,120400,248.79
IVV,20200401,120500,249.09
IVV,20200401,120600,249.0399
IVV,20200401,120700,248.77
IVV,20200401,120800,248.7703
IVV,20200401,120900,248.64
IVV,20200401,121000,248.78
IVV,20200401,121100,248.98
IVV,20200401,121200,248.72
IVV,20200401,121300,248.88
IVV,20200401,121400,249.18
IVV,20200401,121500,249.265
IVV,20200401,121600,248.92
IVV,20200401,121700,248.79
IVV,20200401,121800,248.74
IVV,20200401,121900,248.49
IVV,20200401,122000,248.53
IVV,20200401,122100,248.79
IVV,20200401,122200,248.78
IVV,20200401,122300,248.93
IVV,20200401,122400,248.61
IVV,20200401,122500,248.83
IVV,20200401,122600,248.41
IVV,20200401,122700,248.09
IVV,20200401,122800,248.14
IVV,20200401,122900,248.05
IVV,20200401,123000,248.38
IVV,20200401,123100,248.55
IVV,20200401,123200,248.51
IVV,20200401,123300,248.23
IVV,20200401,123400,248.46
IVV,20200401,123500,247.996
IVV,20200401,123600,248.14
IVV,20200401,123700,247.91
IVV,20200401,123800,247.51
IVV,20200401,123900,247.55
IVV,20200401,124000,247.505
IVV,20200401,124100,247.2799
IVV,20200401,124200,247.1731
IVV,20200401,124300,247.1279
IVV,20200401,124400,247.35
IVV,20200401,124500,247.445
IVV,20200401,124600,247.12
IVV,20200401,124700,247.17
IVV,20200401,124800,246.82
IVV,20200401,124900,246.64
IVV,20200401,125000,246.84
IVV,20200401,125100,246.91
IVV,20200401,125200,247.05
IVV,20200401,125300,246.995
IVV,20200401,125400,247.27
IVV,20200401,125500,247.44
IVV,20200401,125600,247.56
IVV,20200401,125700,247.45
IVV,20200401,125800,247.16
IVV,20200401,125900,247
IVV,20200401,130000,246.79
IVV,20200401,130100,247.05
IVV,20200401,130200,247.3639
IVV,20200401,130300,247.69
IVV,20200401,130400,247.69
IVV,20200401,130500,247.53
IVV,20200401,130600,247.61
IVV,20200401,130700,247.56
IVV,20200401,130800,247.5199
IVV,20200401,130900,247.4
IVV,20200401,131000,247.27
IVV,20200401,131100,247.4206
IVV,20200401,131200,247.73
IVV,20200401,131300,247.39
IVV,20200401,131400,247.29
IVV,20200401,131500,247.02
IVV,20200401,131600,247.1671
IVV,20200401,131700,247.205
IVV,20200401,131800,247.38
IVV,20200401,131900,247.33
IVV,20200401,132000,247.625
IVV,20200401,132100,247.76
IVV,20200401,132200,247.99
IVV,20200401,132300,247.82
IVV,20200401,132400,248.16
IVV,20200401,132500,248.23
IVV,20200401,132600,247.7697
IVV,20200401,132700,247.68
IVV,20200401,132800,247.62
IVV,20200401,132900,247.885
IVV,20200401,133000,247.48
IVV,20200401,133100,247.44
IVV,20200401,133200,247.33
IVV,20200401,133300,247.3864
IVV,20200401,133400,247.22
IVV,20200401,133500,247.4
IVV,20200401,133600,247.24
IVV,20200401,133700,247.57
IVV,20200401,133800,247.58
IVV,20200401,133900,247.7099
IVV,20200401,134000,247.71
IVV,20200401,134100,247.85
IVV,20200401,134200,247.948
IVV,20200401,134300,247.98
IVV,20200401,134400,248.12
IVV,20200401,134500,247.7199
IVV,20200401,134600,247.8528
IVV,20200401,134700,247.99
IVV,20200401,134800,248.29
IVV,20200401,134900,247.96
IVV,20200401,135000,247.9
IVV,20200401,135100,248.18
IVV,20200401,135200,248.4496
IVV,20200401,135300,248.44
IVV,20200401,135400,248.4846
IVV,20200401,135500,248.63
IVV,20200401,135600,248.6423
IVV,20200401,135700,248.7576
IVV,20200401,135800,248.85
IVV,20200401,135900,248.7
IVV,20200401,140000,248.67
IVV,20200401,140100,248.44
IVV,20200401,140200,248.53
IVV,20200401,140300,249.052
IVV,20200401,140400,249.09
IVV,20200401,140500,249.24
IVV,20200401,140600,249.44
IVV,20200401,140700,249.2523
IVV,20200401,140800,249.365
IVV,20200401,140900,248.86
IVV,20200401,141000,248.96
IVV,20200401,141100,248.8299
IVV,20200401,141200,248.645
IVV,20200401,141300,248.7099
IVV,20200401,141400,248.44
IVV,20200401,141500,248.355
IVV,20200401,141600,248.14
IVV,20200401,141700,247.99
IVV,20200401,141800,248.245
IVV,20200401,141900,248.1
IVV,20200401,142000,248.14
IVV,20200401,142100,248.33
IVV,20200401,142200,248.28
IVV,20200401,142300,248.2
IVV,20200401,142400,247.78
IVV,20200401,142500,248.06
IVV,20200401,142600,248.07
IVV,20200401,142700,247.87
IVV,20200401,142800,248.03
IVV,20200401,142900,248.04
IVV,20200401,143000,247.53
IVV,20200401,143100,247.29
IVV,20200401,143200,247.2
IVV,20200401,143300,247.22
IVV,20200401,143400,247.335
IVV,20200401,143500,247.15
IVV,20200401,143600,247.5607
IVV,20200401,143700,247.57
IVV,20200401,143800,247.76
IVV,20200401,143900,247.99
IVV,20200401,144000,247.6819
IVV,20200401,144100,247.7
IVV,20200401,144200,247.57
IVV,20200401,144300,247.61
IVV,20200401,144400,247.46
IVV,20200401,144500,247.75
IVV,20200401,144600,247.65
IVV,20200401,144700,247.64
IVV,20200401,144800,247.78
IVV,20200401,144900,247.64
IVV,20200401,145000,247.51
IVV,20200401,145100,247.41
IVV,20200401,145200,247.45
IVV,20200401,145300,247.17
IVV,20200401,145400,247.19
IVV,20200401,145500,247.03
IVV,20200401,145600,246.825
IVV,20200401,145700,246.84
IVV,20200401,145800,246.77
IVV,20200401,145900,246.56
IVV,20200401,150000,246.98
IVV,20200401,150100,247.13
IVV,20200401,150200,246.93
IVV,20200401,150300,246.77
IVV,20200401,150400,246.7
IVV,20200401,150500,246.88
IVV,20200401,150600,246.61
IVV,20200401,150700,246.5
IVV,20200401,150800,246.4771
IVV,20200401,150900,246.48
IVV,20200401,151000,246.27
IVV,20200401,151100,246.37
IVV,20200401,151200,246.63
IVV,20200401,151300,246.51
IVV,20200401,151400,246.38
IVV,20200401,151500,246.56
IVV,20200401,151600,246.48
IVV,20200401,151700,246.71
IVV,20200401,151800,246.595
IVV,20200401,151900,246.79
IVV,20200401,152000,246.39
IVV,20200401,152100,246.485
IVV,20200401,152200,246.36
IVV,20200401,152300,246.3
IVV,20200401,152400,246.03
IVV,20200401,152500,245.91
IVV,20200401,152600,245.88
IVV,20200401,152700,245.94
IVV,20200401,152800,245.87
IVV,20200401,152900,245.78
IVV,20200401,153000,245.9
IVV,20200401,153100,246.28
IVV,20200401,153200,246.06
IVV,20200401,153300,246.0903
IVV,20200401,153400,245.89
IVV,20200401,153500,245.839
IVV,20200401,153600,245.77
IVV,20200401,153700,245.76
IVV,20200401,153800,245.39
IVV,20200401,153900,244.96
IVV,20200401,154000,245.18
IVV,20200401,154100,245.18
IVV,20200401,154200,245.03
IVV,20200401,154300,244.83
IVV,20200401,154400,244.9706
IVV,20200401,154500,246.04
IVV,20200401,154600,245.78
IVV,20200401,154700,246.07
IVV,20200401,154800,246.7
IVV,20200401,154900,246.79
IVV,20200401,155000,246.35
IVV,20200401,155100,246.58
IVV,20200401,155200,247.24
IVV,20200401,155300,246.83
IVV,20200401,155400,247.21
IVV,20200401,155500,247.63
IVV,20200401,155600,247.07
IVV,20200401,155700,246.59
IVV,20200401,155800,246.74
IVV,20200401,155900,247.16
IVV,20200402,93000,246.77
IVV,20200402,93100,246.845
IVV,20200402,93200,247.0975
IVV,20200402,93300,247.33
IVV,20200402,93400,247.86
IVV,20200402,93500,248.2798
IVV,20200402,93600,247.75
IVV,20200402,93700,247.65
IVV,20200402,93800,248.11
IVV,20200402,93900,247.79
IVV,20200402,94000,248.46
IVV,20200402,94100,247.56
IVV,20200402,94200,247.27
IVV,20200402,94300,246.765
IVV,20200402,94400,246.3918
IVV,20200402,94500,245.9
IVV,20200402,94600,245.49
IVV,20200402,94700,246.03
IVV,20200402,94800,245.96
IVV,20200402,94900,245.7059
IVV,20200402,95000,246.16
IVV,20200402,95100,246.14
IVV,20200402,95200,246.46
IVV,20200402,95300,245.96
IVV,20200402,95400,245.7
IVV,20200402,95500,246.28
IVV,20200402,95600,246.36
IVV,20200402,95700,246.81
IVV,20200402,95800,247.24
IVV,20200402,95900,247.14
IVV,20200402,100000,247.05
IVV,20200402,100100,247.22
IVV,20200402,100200,247.69
IVV,20200402,100300,247.53
IVV,20200402,100400,247.64
IVV,20200402,100500,247.32
IVV,20200402,100600,247.0895
IVV,20200402,100700,247.59
IVV,20200402,100800,248.04
IVV,20200402,100900,248.41
IVV,20200402,101000,249.046
IVV,20200402,101100,248.86
IVV,20200402,101200,249.03
IVV,20200402,101300,248.64
IVV,20200402,101400,248.84
IVV,20200402,101500,248.64
IVV,20200402,101600,248.37
IVV,20200402,101700,248.22
IVV,20200402,101800,248.83
IVV,20200402,101900,249.151
IVV,20200402,102000,249.38
IVV,20200402,102100,249.2
IVV,20200402,102200,249.16
IVV,20200402,102300,249.14
IVV,20200402,102400,249.05
IVV,20200402,102500,249.0501
IVV,20200402,102600,249.06
IVV,20200402,102700,248.48
IVV,20200402,102800,248.48
IVV,20200402,102900,249.785
IVV,20200402,103000,250.46
IVV,20200402,103100,251.17
IVV,20200402,103200,250.54
IVV,20200402,103300,250.74
IVV,20200402,103400,251.09
IVV,20200402,103500,252.595
IVV,20200402,103600,252.96
IVV,20200402,103700,252.68
IVV,20200402,103800,252.66
IVV,20200402,103900,252.97
IVV,20200402,104000,252.2
IVV,20200402,104100,251.89
IVV,20200402,104200,251.61
IVV,20200402,104300,251.41
IVV,20200402,104400,251.5
IVV,20200402,104500,252.005
IVV,20200402,104600,250.78
IVV,20200402,104700,250.81
IVV,20200402,104800,250.9
IVV,20200402,104900,250.7678
IVV,20200402,105000,250.52
IVV,20200402,105100,250.92
IVV,20200402,105200,250.34
IVV,20200402,105300,250.64
IVV,20200402,105400,250.27
IVV,20200402,105500,250.92
IVV,20200402,105600,251.27
IVV,20200402,105700,251.14
IVV,20200402,105800,251.63
IVV,20200402,105900,251.75
IVV,20200402,110000,251.403
IVV,20200402,110100,251.32
IVV,20200402,110200,251.718
IVV,20200402,110300,251.66
IVV,20200402,110400,251.67
IVV,20200402,110500,251.31
IVV,20200402,110600,251.44
IVV,20200402,110700,250.66
IVV,20200402,110800,250.61
IVV,20200402,110900,250.9599
IVV,20200402,111000,250.5
IVV,20200402,111100,250.34
IVV,20200402,111200,250.59
IVV,20200402,111300,250.75
IVV,20200402,111400,250.29
IVV,20200402,111500,251.08
IVV,20200402,111600,251.42
IVV,20200402,111700,251.42
IVV,20200402,111800,251.67
IVV,20200402,111900,251.3096
IVV,20200402,112000,251.14
IVV,20200402,112100,250.78
IVV,20200402,112200,250.61
IVV,20200402,112300,250.79
IVV,20200402,112400,250.69
IVV,20200402,112500,250.23
IVV,20200402,112600,249.66
IVV,20200402,112700,249.53
IVV,20200402,112800,249.57
IVV,20200402,112900,249.95
IVV,20200402,113000,250.19
IVV,20200402,113100,250.47
IVV,20200402,113200,250.7
IVV,20200402,113300,250.59
IVV,20200402,113400,250.55
IVV,20200402,113500,250.9282
IVV,20200402,113600,250.62
IVV,20200402,113700,250.16
IVV,20200402,113800,249.8
IVV,20200402,113900,250.12
IVV,20200402,114000,250.3
IVV,20200402,114100,251.005
IVV,20200402,114200,250.745
IVV,20200402,114300,250.705
IVV,20200402,114400,250.79
IVV,20200402,114500,250.94
IVV,20200402,114600,251.065
IVV,20200402,114700,251.43
IVV,20200402,114800,251.41
IVV,20200402,114900,251.5601
IVV,20200402,115000,251.55
IVV,20200402,115100,251.27
IVV,20200402,115200,251.4
IVV,20200402,115300,251.35
IVV,20200402,115400,251.13
IVV,20200402,115500,251.05
IVV,20200402,115600,251.9
IVV,20200402,115700,251.89
IVV,20200402,115800,251.79
IVV,20200402,115900,251.6099
IVV,20200402,120000,251.38
IVV,20200402,120100,251.48
IVV,20200402,120200,251.6118
IVV,20200402,120300,251.38
IVV,20200402,120400,251.69
IVV,20200402,120500,252.28
IVV,20200402,120600,252.18
IVV,20200402,120700,251.93
IVV,20200402,120800,251.99
IVV,20200402,120900,251.85
IVV,20200402,121000,251.91
IVV,20200402,121100,252.03
IVV,20200402,121200,252.59
IVV,20200402,121300,252.67
IVV,20200402,121400,252.48
IVV,20200402,121500,252.15
IVV,20200402,121600,252.17
IVV,20200402,121700,252.34
IVV,20200402,121800,252.525
IVV,20200402,121900,252.35
IVV,20200402,122000,252.49
IVV,20200402,122100,252.08
IVV,20200402,122200,251.88
IVV,20200402,122300,251.92
IVV,20200402,122400,251.61
IVV,20200402,122500,251.8039
IVV,20200402,122600,252.02
IVV,20200402,122700,251.75
IVV,20200402,122800,251.59
IVV,20200402,122900,251.235
IVV,20200402,123000,251.65
IVV,20200402,123100,251.022
IVV,20200402,123200,251.06
IVV,20200402,123300,251.3
IVV,20200402,123400,251
IVV,20200402,123500,251.25
IVV,20200402,123600,251.5778
IVV,20200402,123700,251.62
IVV,20200402,123800,251.31
IVV,20200402,123900,251.3535
IVV,20200402,124000,251.095
IVV,20200402,124100,251.47
IVV,20200402,124200,251.645
IVV,20200402,124300,251.76
IVV,20200402,124400,251.58
IVV,20200402,124500,251.73
IVV,20200402,124600,251.85
IVV,20200402,124700,251.95
IVV,20200402,124800,251.77
IVV,20200402,124900,252.03
IVV,20200402,125000,252.17
IVV,20200402,125100,251.855
IVV,20200402,125200,252.1345
IVV,20200402,125300,252.23
IVV,20200402,125400,252.18
IVV,20200402,125500,251.82
IVV,20200402,125600,251.58
IVV,20200402,125700,251.5789
IVV,20200402,125800,251.675
IVV,20200402,125900,251.7
IVV,20200402,130000,251.55
IVV,20200402,130100,252.03
IVV,20200402,130200,252.34
IVV,20200402,130300,252.16
IVV,20200402,130400,251.82
IVV,20200402,130500,251.3
IVV,20200402,130600,251.43
IVV,20200402,130700,251.17
IVV,20200402,130800,251.215
IVV,20200402,130900,250.89
IVV,20200402,131000,250.33
IVV,20200402,131100,250.42
IVV,20200402,131200,250.34
IVV,20200402,131300,250.43
IVV,20200402,131400,250.16
IVV,20200402,131500,250.14
IVV,20200402,131600,249.8
IVV,20200402,131700,249.53
IVV,20200402,131800,249.84
IVV,20200402,131900,249.49
IVV,20200402,132000,249.67
IVV,20200402,132100,249.71
IVV,20200402,132200,249.94
IVV,20200402,132300,250.18
IVV,20200402,132400,249.76
IVV,20200402,132500,249.47
IVV,20200402,132600,248.921
IVV,20200402,132700,248.75
IVV,20200402,132800,248.74
IVV,20200402,132900,248.795
IVV,20200402,133000,248.38
IVV,20200402,133100,248.905
IVV,20200402,133200,248.8
IVV,20200402,133300,248.66
IVV,20200402,133400,248.9
IVV,20200402,133500,249.16
IVV,20200402,133600,249.11
IVV,20200402,133700,248.94
IVV,20200402,133800,248.91
IVV,20200402,133900,248.86
IVV,20200402,134000,249.29
IVV,20200402,134100,249.475
IVV,20200402,134200,249.495
IVV,20200402,134300,249.65
IVV,20200402,134400,249.72
IVV,20200402,134500,249.3
IVV,20200402,134600,249.23
IVV,20200402,134700,249.27
IVV,20200402,134800,249.4899
IVV,20200402,134900,249.35
IVV,20200402,135000,249.25
IVV,20200402,135100,249.81
IVV,20200402,135200,249.81
IVV,20200402,135300,249.86
IVV,20200402,135400,249.88
IVV,20200402,135500,249.6113
IVV,20200402,135600,249.49
IVV,20200402,135700,249.19
IVV,20200402,135800,248.87
IVV,20200402,135900,249.08
IVV,20200402,140000,248.68
IVV,20200402,140100,248.66
IVV,20200402,140200,248.365
IVV,20200402,140300,247.73
IVV,20200402,140400,247.86
IVV,20200402,140500,247.59
IVV,20200402,140600,247.77
IVV,20200402,140700,247.75
IVV,20200402,140800,247.7
IVV,20200402,140900,247.285
IVV,20200402,141000,247.31
IVV,20200402,141100,247.19
IVV,20200402,141200,247.19
IVV,20200402,141300,247.75
IVV,20200402,141400,248.26
IVV,20200402,141500,248.14
IVV,20200402,141600,247.89
IVV,20200402,141700,247.46
IVV,20200402,141800,247.45
IVV,20200402,141900,246.8607
IVV,20200402,142000,246.8585
IVV,20200402,142100,247.2415
IVV,20200402,142200,247.53
IVV,20200402,142300,247.09
IVV,20200402,142400,247.05
IVV,20200402,142500,247.45
IVV,20200402,142600,247.94
IVV,20200402,142700,248.04
IVV,20200402,142800,248.22
IVV,20200402,142900,248.5
IVV,20200402,143000,247.98
IVV,20200402,143100,247.69
IVV,20200402,143200,248.15
IVV,20200402,143300,248.375
IVV,20200402,143400,248.15
IVV,20200402,143500,248.1538
IVV,20200402,143600,248.18
IVV,20200402,143700,248.69
IVV,20200402,143800,248.73
IVV,20200402,143900,248.7
IVV,20200402,144000,248.48
IVV,20200402,144100,248.07
IVV,20200402,144200,248.01
IVV,20200402,144300,248.19
IVV,20200402,144400,247.91
IVV,20200402,144500,247.71
IVV,20200402,144600,248.17
IVV,20200402,144700,248.46
IVV,20200402,144800,248.33
IVV,20200402,144900,248.06
IVV,20200402,145000,247.94
IVV,20200402,145100,248.0792
IVV,20200402,145200,248.45
IVV,20200402,145300,249.61
IVV,20200402,145400,249.09
IVV,20200402,145500,249.345
IVV,20200402,145600,249.5095
IVV,20200402,145700,249.4722
IVV,20200402,145800,249.62
IVV,20200402,145900,249.94
IVV,20200402,150000,250.31
IVV,20200402,150100,249.77
IVV,20200402,150200,249.7609
IVV,20200402,150300,249.75
IVV,20200402,150400,249.94
IVV,20200402,150500,249.51
IVV,20200402,150600,249.461
IVV,20200402,150700,249.44
IVV,20200402,150800,249.9962
IVV,20200402,150900,250.25
IVV,20200402,151000,250.17
IVV,20200402,151100,250.015
IVV,20200402,151200,249.63
IVV,20200402,151300,249.9629
IVV,20200402,151400,249.72
IVV,20200402,151500,249.83
IVV,20200402,151600,250.42
IVV,20200402,151700,250.11
IVV,20200402,151800,250.18
IVV,20200402,151900,250.7651
IVV,20200402,152000,250.941
IVV,20200402,152100,250.5246
IVV,20200402,152200,250.75
IVV,20200402,152300,250.7
IVV,20200402,152400,250.53
IVV,20200402,152500,250.64
IVV,20200402,152600,250.2
IVV,20200402,152700,250
IVV,20200402,152800,249.9925
IVV,20200402,152900,250.36
IVV,20200402,153000,250.43
IVV,20200402,153100,249.77
IVV,20200402,153200,249.73
IVV,20200402,153300,249.965
IVV,20200402,153400,249.81
IVV,20200402,153500,249.805
IVV,20200402,153600,249.63
IVV,20200402,153700,249.15
IVV,20200402,153800,249.3
IVV,20200402,153900,249.5
IVV,20200402,154000,249.92
IVV,20200402,154100,250.22
IVV,20200402,154200,250.15
IVV,20200402,154300,250.48
IVV,20200402,154400,251.2
IVV,20200402,154500,251.424
IVV,20200402,154600,250.97
IVV,20200402,154700,250.69
IVV,20200402,154800,250.595
IVV,20200402,154900,250.12
IVV,20200402,155000,252.46
IVV,20200402,155100,251.95
IVV,20200402,155200,251.91
IVV,20200402,155300,251.93
IVV,20200402,155400,252.43
IVV,20200402,155500,252.5998
IVV,20200402,155600,252.88
IVV,20200402,155700,252.58
IVV,20200402,155800,252.68
IVV,20200402,155900,252.55
IVV,20200403,93000,251.49
IVV,20200403,93100,252.02
IVV,20200403,93200,252.24
IVV,20200403,93300,252.47
IVV,20200403,93400,252.25
IVV,20200403,93500,252.31
IVV,20200403,93600,252.18
IVV,20200403,93700,252.47
IVV,20200403,93800,252.26
IVV,20200403,93900,252.9881
IVV,20200403,94000,253.06
IVV,20200403,94100,253.87
IVV,20200403,94200,253.77
IVV,20200403,94300,253.65
IVV,20200403,94400,253.42
IVV,20200403,94500,253.46
IVV,20200403,94600,253.19
IVV,20200403,94700,252.91
IVV,20200403,94800,252.71
IVV,20200403,94900,252.82
IVV,20200403,95000,252.765
IVV,20200403,95100,252.31
IVV,20200403,95200,252.06
IVV,20200403,95300,251.86
IVV,20200403,95400,252.36
IVV,20200403,95500,252.74
IVV,20200403,95600,252.95
IVV,20200403,95700,253.04
IVV,20200403,95800,252.95
IVV,20200403,95900,252.61
IVV,20200403,100000,252.99
IVV,20200403,100100,253.28
IVV,20200403,100200,253.25
IVV,20200403,100300,252.3543
IVV,20200403,100400,252.39
IVV,20200403,100500,252.82
IVV,20200403,100600,252.76
IVV,20200403,100700,253.17
IVV,20200403,100800,253.4
IVV,20200403,100900,253.01
IVV,20200403,101000,252.6
IVV,20200403,101100,252.63
IVV,20200403,101200,252.66
IVV,20200403,101300,252.74
IVV,20200403,101400,252.55
IVV,20200403,101500,252.34
IVV,20200403,101600,251.955
IVV,20200403,101700,251.82
IVV,20200403,101800,251.46
IVV,20200403,101900,251.23
IVV,20200403,102000,251.4609
IVV,20200403,102100,251.18
IVV,20200403,102200,250.7
IVV,20200403,102300,251.075
IVV,20200403,102400,251.45
IVV,20200403,102500,251.28
IVV,20200403,102600,251.2
IVV,20200403,102700,250.88
IVV,20200403,102800,250.76
IVV,20200403,102900,250.94
IVV,20200403,103000,250.99
IVV,20200403,103100,250.48
IVV,20200403,103200,250.59
IVV,20200403,103300,250.35
IVV,20200403,103400,250.41
IVV,20200403,103500,250.62
IVV,20200403,103600,250.68
IVV,20200403,103700,250.185
IVV,20200403,103800,249.83
IVV,20200403,103900,249.97
IVV,20200403,104000,250.17
IVV,20200403,104100,249.98
IVV,20200403,104200,249.73
IVV,20200403,104300,250.08
IVV,20200403,104400,250.3
IVV,20200403,104500,250.25
IVV,20200403,104600,250.34
IVV,20200403,104700,250.51
IVV,20200403,104800,250.56
IVV,20200403,104900,250.37
IVV,20200403,105000,250.3
IVV,20200403,105100,250.5
IVV,20200403,105200,250.62
IVV,20200403,105300,250.25
IVV,20200403,105400,249.86
IVV,20200403,105500,249.93
IVV,20200403,105600,250.353
IVV,20200403,105700,250.53
IVV,20200403,105800,250.4588
IVV,20200403,105900,250.39
IVV,20200403,110000,250.74
IVV,20200403,110100,250.9
IVV,20200403,110200,250.89
IVV,20200403,110300,250.6661
IVV,20200403,110400,250.445
IVV,20200403,110500,250.48
IVV,20200403,110600,250.1
IVV,20200403,110700,250.06
IVV,20200403,110800,250.13
IVV,20200403,110900,250.32
IVV,20200403,111000,250.41
IVV,20200403,111100,250.29
IVV,20200403,111200,250
IVV,20200403,111300,249.8155
IVV,20200403,111400,249.62
IVV,20200403,111500,249.8723
IVV,20200403,111600,249.7607
IVV,20200403,111700,249.61
IVV,20200403,111800,249.565
IVV,20200403,111900,249.55
IVV,20200403,112000,249.47
IVV,20200403,112100,249.41
IVV,20200403,112200,249.328
IVV,20200403,112300,249.11
IVV,20200403,112400,248.73
IVV,20200403,112500,248.99
IVV,20200403,112600,249.09
IVV,20200403,112700,249.3
IVV,20200403,112800,249.25
IVV,20200403,112900,249.36
IVV,20200403,113000,248.96
IVV,20200403,113100,248.8849
IVV,20200403,113200,249.42
IVV,20200403,113300,249.45
IVV,20200403,113400,249.64
IVV,20200403,113500,249.2676
IVV,20200403,113600,249.13
IVV,20200403,113700,249.63
IVV,20200403,113800,249.84
IVV,20200403,113900,249.68
IVV,20200403,114000,249.5063
IVV,20200403,114100,249.4782
IVV,20200403,114200,249.33
IVV,20200403,114300,248.9492
IVV,20200403,114400,248.91
IVV,20200403,114500,248.62
IVV,20200403,114600,248.39
IVV,20200403,114700,248.23
IVV,20200403,114800,248.3
IVV,20200403,114900,248.55
IVV,20200403,115000,248.4
IVV,20200403,115100,248.4
IVV,20200403,115200,248.49
IVV,20200403,115300,248.23
IVV,20200403,115400,248.49
IVV,20200403,115500,248.86
IVV,20200403,115600,248.9
IVV,20200403,115700,249.11
